n_digits,base,samples,unique_attractors,most_common_attractor,attractor_uniqueness_ratio,dominant_attractor_frequency,attractor_distribution
2,34,50,16,U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3,0.32,0.12,"{'U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3': 6, '0X → W1 → U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X': 6, 'IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3 → Q7 → IF': 6, '2V → S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3 → Q7 → IF → 2V': 5, 'EJ → 4T → O9 → EJ': 4, 'GH → 0X → W1 → U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH': 4, 'CL → 8P → GH → 0X → W1 → U3 → Q7 → IF → 2V → S5 → MB → AN → CL': 4, '8P → GH → 0X → W1 → U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P': 2, '4T → O9 → EJ → 4T': 2, 'AN → CL → 8P → GH → 0X → W1 → U3 → Q7 → IF → 2V → S5 → MB → AN': 2, 'Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3 → Q7': 2, '6R → KD → 6R': 2, 'MB → AN → CL → 8P → GH → 0X → W1 → U3 → Q7 → IF → 2V → S5 → MB': 2, 'S5 → MB → AN → CL → 8P → GH → 0X → W1 → U3 → Q7 → IF → 2V → S5': 1, 'W1 → U3 → Q7 → IF → 2V → S5 → MB → AN → CL → 8P → GH → 0X → W1': 1, 'KD → 6R → KD': 1}"
2,35,50,5,BN → BN,0.1,0.36,"{'BN → BN': 18, 'JF → 3V → R7 → JF': 10, '3V → R7 → JF → 3V': 10, 'R7 → JF → 3V → R7': 7, '00 → 00': 5}"
2,36,50,16,OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB,0.32,0.12,"{'OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB': 6, 'GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ': 6, '0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z': 5, 'S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7': 5, 'KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF': 4, 'W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3': 4, 'AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP': 4, '8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R': 4, '4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V': 3, 'CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN': 2, 'U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5': 2, 'MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD': 1, '2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X': 1, 'IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T → MD → 8R → IH': 1, '6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL → 6T': 1, 'EL → 6T → MD → 8R → IH → 0Z → Y1 → W3 → S7 → KF → 4V → Q9 → GJ → 2X → U5 → OB → CN → AP → EL': 1}"
2,37,50,10,"[29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7]",0.2,0.16,"{'[29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7]': 8, '[5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7] → [21,15] → [5,31]': 7, '[17,19] → [1,35] → [33,3] → [29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19]': 7, '[9,27] → [17,19] → [1,35] → [33,3] → [29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27]': 6, '[25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7] → [21,15] → [5,31] → [25,11]': 5, '[21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7] → [21,15]': 4, '[13,23] → [9,27] → [17,19] → [1,35] → [33,3] → [29,7] → [21,15] → [5,31] → [25,11] → [13,23]': 4, '[0,0] → [0,0]': 3, '[33,3] → [29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35] → [33,3]': 3, '[1,35] → [33,3] → [29,7] → [21,15] → [5,31] → [25,11] → [13,23] → [9,27] → [17,19] → [1,35]': 3}"
2,38,50,15,"[8,29] → [20,17] → [2,35] → [32,5] → [26,11] → [14,23] → [8,29]",0.3,0.12,"{'[8,29] → [20,17] → [2,35] → [32,5] → [26,11] → [14,23] → [8,29]': 6, '[22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15]': 5, '[18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19]': 5, '[28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9]': 5, '[2,35] → [32,5] → [26,11] → [14,23] → [8,29] → [20,17] → [2,35]': 5, '[4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33]': 4, '[14,23] → [8,29] → [20,17] → [2,35] → [32,5] → [26,11] → [14,23]': 4, '[30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7]': 3, '[12,25] → [12,25]': 3, '[26,11] → [14,23] → [8,29] → [20,17] → [2,35] → [32,5] → [26,11]': 2, '[0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37]': 2, '[34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3]': 2, '[6,31] → [24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31]': 2, '[10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13] → [10,27]': 1, '[24,13] → [10,27] → [16,21] → [4,33] → [28,9] → [18,19] → [0,37] → [36,1] → [34,3] → [30,7] → [22,15] → [6,31] → [24,13]': 1}"
2,39,50,3,"[23,15] → [7,31] → [23,15]",0.06,0.52,"{'[23,15] → [7,31] → [23,15]': 26, '[7,31] → [23,15] → [7,31]': 17, '[0,0] → [0,0]': 7}"
2,40,50,17,"[8,31] → [22,17] → [4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31]",0.34,0.14,"{'[8,31] → [22,17] → [4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31]': 7, '[32,7] → [24,15] → [8,31] → [22,17] → [4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7]': 5, '[20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31] → [22,17] → [4,35] → [30,9] → [20,19]': 4, '[14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13] → [12,27] → [14,25]': 4, '[16,23] → [6,33] → [26,13] → [12,27] → [14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23]': 4, '[12,27] → [14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13] → [12,27]': 4, '[0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31] → [22,17] → [4,35] → [30,9] → [20,19] → [0,39]': 3, '[4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31] → [22,17] → [4,35]': 3, '[28,11] → [16,23] → [6,33] → [26,13] → [12,27] → [14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11]': 3, '[24,15] → [8,31] → [22,17] → [4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15]': 2, '[18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13] → [12,27] → [14,25] → [10,29] → [18,21]': 2, '[22,17] → [4,35] → [30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31] → [22,17]': 2, '[10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13] → [12,27] → [14,25] → [10,29]': 2, '[2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13] → [12,27] → [14,25] → [10,29] → [18,21] → [2,37]': 2, '[26,13] → [12,27] → [14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33] → [26,13]': 1, '[30,9] → [20,19] → [0,39] → [38,1] → [36,3] → [32,7] → [24,15] → [8,31] → [22,17] → [4,35] → [30,9]': 1, '[6,33] → [26,13] → [12,27] → [14,25] → [10,29] → [18,21] → [2,37] → [34,5] → [28,11] → [16,23] → [6,33]': 1}"
2,41,50,10,"[33,7] → [25,15] → [9,31] → [21,19] → [1,39] → [37,3] → [33,7]",0.2,0.2,"{'[33,7] → [25,15] → [9,31] → [21,19] → [1,39] → [37,3] → [33,7]': 10, '[5,35] → [29,11] → [17,23] → [5,35]': 10, '[25,15] → [9,31] → [21,19] → [1,39] → [37,3] → [33,7] → [25,15]': 6, '[29,11] → [17,23] → [5,35] → [29,11]': 5, '[9,31] → [21,19] → [1,39] → [37,3] → [33,7] → [25,15] → [9,31]': 4, '[1,39] → [37,3] → [33,7] → [25,15] → [9,31] → [21,19] → [1,39]': 4, '[17,23] → [5,35] → [29,11] → [17,23]': 3, '[37,3] → [33,7] → [25,15] → [9,31] → [21,19] → [1,39] → [37,3]': 3, '[13,27] → [13,27]': 3, '[21,19] → [1,39] → [37,3] → [33,7] → [25,15] → [9,31] → [21,19]': 2}"
2,42,50,18,"[2,39] → [36,5] → [30,11] → [18,23] → [4,37] → [32,9] → [22,19] → [2,39]",0.36,0.12,"{'[2,39] → [36,5] → [30,11] → [18,23] → [4,37] → [32,9] → [22,19] → [2,39]': 6, '[22,19] → [2,39] → [36,5] → [30,11] → [18,23] → [4,37] → [32,9] → [22,19]': 6, '[8,33] → [24,17] → [6,35] → [28,13] → [14,27] → [12,29] → [16,25] → [8,33]': 5, '[12,29] → [16,25] → [8,33] → [24,17] → [6,35] → [28,13] → [14,27] → [12,29]': 5, '[0,41] → [40,1] → [38,3] → [34,7] → [26,15] → [10,31] → [20,21] → [0,41]': 4, '[14,27] → [12,29] → [16,25] → [8,33] → [24,17] → [6,35] → [28,13] → [14,27]': 4, '[10,31] → [20,21] → [0,41] → [40,1] → [38,3] → [34,7] → [26,15] → [10,31]': 3, '[18,23] → [4,37] → [32,9] → [22,19] → [2,39] → [36,5] → [30,11] → [18,23]': 3, '[34,7] → [26,15] → [10,31] → [20,21] → [0,41] → [40,1] → [38,3] → [34,7]': 2, '[30,11] → [18,23] → [4,37] → [32,9] → [22,19] → [2,39] → [36,5] → [30,11]': 2, '[6,35] → [28,13] → [14,27] → [12,29] → [16,25] → [8,33] → [24,17] → [6,35]': 2, '[38,3] → [34,7] → [26,15] → [10,31] → [20,21] → [0,41] → [40,1] → [38,3]': 2, '[16,25] → [8,33] → [24,17] → [6,35] → [28,13] → [14,27] → [12,29] → [16,25]': 1, '[20,21] → [0,41] → [40,1] → [38,3] → [34,7] → [26,15] → [10,31] → [20,21]': 1, '[28,13] → [14,27] → [12,29] → [16,25] → [8,33] → [24,17] → [6,35] → [28,13]': 1, '[4,37] → [32,9] → [22,19] → [2,39] → [36,5] → [30,11] → [18,23] → [4,37]': 1, '[26,15] → [10,31] → [20,21] → [0,41] → [40,1] → [38,3] → [34,7] → [26,15]': 1, '[24,17] → [6,35] → [28,13] → [14,27] → [12,29] → [16,25] → [8,33] → [24,17]': 1}"
2,43,50,6,"[27,15] → [11,31] → [19,23] → [3,39] → [35,7] → [27,15]",0.12,0.28,"{'[27,15] → [11,31] → [19,23] → [3,39] → [35,7] → [27,15]': 14, '[3,39] → [35,7] → [27,15] → [11,31] → [19,23] → [3,39]': 10, '[11,31] → [19,23] → [3,39] → [35,7] → [27,15] → [11,31]': 10, '[0,0] → [0,0]': 6, '[19,23] → [3,39] → [35,7] → [27,15] → [11,31] → [19,23]': 5, '[35,7] → [27,15] → [11,31] → [19,23] → [3,39] → [35,7]': 5}"
2,44,50,16,"[24,19] → [4,39] → [34,9] → [24,19]",0.32,0.14,"{'[24,19] → [4,39] → [34,9] → [24,19]': 7, '[20,23] → [2,41] → [38,5] → [32,11] → [20,23]': 6, '[14,29] → [14,29]': 4, '[2,41] → [38,5] → [32,11] → [20,23] → [2,41]': 4, '[12,31] → [18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31]': 4, '[18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31] → [18,25]': 4, '[0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31] → [18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43]': 3, '[16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31] → [18,25] → [6,37] → [30,13] → [16,27]': 3, '[6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31] → [18,25] → [6,37]': 3, '[40,3] → [36,7] → [28,15] → [12,31] → [18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3]': 3, '[22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15] → [12,31] → [18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21]': 2, '[26,17] → [8,35] → [26,17]': 2, '[32,11] → [20,23] → [2,41] → [38,5] → [32,11]': 2, '[8,35] → [26,17] → [8,35]': 1, '[4,39] → [34,9] → [24,19] → [4,39]': 1, '[28,15] → [12,31] → [18,25] → [6,37] → [30,13] → [16,27] → [10,33] → [22,21] → [0,43] → [42,1] → [40,3] → [36,7] → [28,15]': 1}"
2,45,50,12,"[17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27]",0.24,0.24,"{'[17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27]': 12, '[21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23]': 6, '[13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31]': 5, '[25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19]': 5, '[33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11]': 4, '[37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7]': 4, '[41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3]': 3, '[9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35]': 3, '[1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43]': 3, '[5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39]': 2, '[29,15] → [13,31] → [17,27] → [9,35] → [25,19] → [5,39] → [33,11] → [21,23] → [1,43] → [41,3] → [37,7] → [29,15]': 2, '[0,0] → [0,0]': 1}"
2,46,50,19,"[0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45]",0.38,0.12,"{'[0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45]': 6, '[2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43]': 5, '[38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7]': 4, '[34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11]': 3, '[6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39]': 3, '[8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37]': 3, '[28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17]': 3, '[24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21]': 3, '[20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25]': 3, '[18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27]': 3, '[42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3]': 2, '[22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23]': 2, '[30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15]': 2, '[16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29]': 2, '[12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33]': 2, '[26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19]': 1, '[14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31]': 1, '[4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41]': 1, '[10,35] → [24,21] → [2,43] → [40,5] → [34,11] → [22,23] → [0,45] → [44,1] → [42,3] → [38,7] → [30,15] → [14,31] → [16,29] → [12,33] → [20,25] → [4,41] → [36,9] → [26,19] → [6,39] → [32,13] → [18,27] → [8,37] → [28,17] → [10,35]': 1}"
2,47,50,2,"[15,31] → [15,31]",0.04,0.78,"{'[15,31] → [15,31]': 39, '[0,0] → [0,0]': 11}"
